警察本部番号,警察本部名称,都道府県,警察署番号,頭名,フリガナ,名称,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,管轄区域,備考,LocName,Longitude,Latitude,isTrustful,iLvl
110.0,群馬県警察本部,群馬県,2.0,前橋東,マエバシヒガシ,前橋東警察署,027-225-0110,3792154.0,,前橋市,102016.0,前橋市天川大島町一丁目８番地１,天川大島町1-8-1,前橋市の内　朝日町１〜４丁目、文京町１〜４丁目、天川町、天川原町１・２丁目、上泉町、石関町、亀泉町、荻窪町、堀之下町、三俣町１〜３丁目、西片貝町１〜５丁目、東片貝町、幸塚町、下沖町、上沖町、江木町、堤町、橳島町、朝倉町、朝倉町１〜４丁目、広瀬町１〜３丁目、後閑町、上佐鳥町、下佐鳥町、宮地町、西善町、山王町、山王町１・２丁目、中内町、東善町、公田町、鶴光路町、新堀町、亀里町、横手町、下川町、力丸町、房丸町、徳丸町、下阿内町、五代町、端気町、鳥取町、小坂子町、小神明町、勝沢町、嶺町、金丸町、高花台１・２丁目、上大島町、天川大島町、天川大島町１〜３丁目、野中町、女屋町、東上野町、上長磯町、下長磯町、小島田町、駒形町、下大屋町、泉沢町、富田町、荒口町、荒子町、西大室町、東大室町、飯土井町、新井町、二之宮町、今井町、笂井町、小屋原町、上増田町、下増田町、下大島町、鶴が谷町、神沢の森、大胡町、茂木町、堀越町、横沢町、滝窪町、東金丸町、河原浜町、樋越町、上大屋町、鼻毛石町、柏倉町、市之関町、三夜沢町、苗ヶ島町、馬場町、大前田町、粕川町中之沢、粕川町室沢、粕川町月田、粕川町稲里、粕川町新屋、粕川町込皆戸、粕川町深津、粕川町女渕、粕川町西田面、粕川町前皆戸、粕川町上東田面、粕川町下東田面、粕川町一日市、粕川町中、粕川町膳,,群馬県/前橋市/天川大島町/一丁目/８番,139.09784,36.38105,5.0,7.0
110.0,群馬県警察本部,群馬県,3.0,高崎,タカサキ,高崎警察署,027-328-0110,3700805.0,,高崎市,102024.0,高崎市台町４番地３,台町4-3,高崎市のうち高崎北警察署の管轄区域を除く区域,,群馬県/高崎市/台町/４番地,138.99948,36.3339,5.0,7.0
110.0,群馬県警察本部,群馬県,4.0,高崎北,タカサキキタ,高崎北警察署,027-371-0110,3703104.0,,高崎市,102024.0,高崎市箕郷町上芝349番地1,箕郷町上芝349番地1,高崎市のうち金井淵町、剣崎町、下大島町、鼻高町、藤塚町、町屋町、八幡町、若田町、沖町、菊地町、北新波町、行力町、浜川町、南新波町、楽間町、我峰町、足門町、井出町、後疋間町、金古町、北原町、菅谷町、塚田町、稲荷台町、中泉町、中里町、西国分町、東国分町、引間町、冷水町、福島町、保渡田町、三ツ寺町、棟高町、箕郷町生原、箕郷町柏木沢、箕郷町金敷平、箕郷町上芝、箕郷町下芝、箕郷町白川、箕郷町善地、箕郷町富岡、箕郷町中野、箕郷町西明屋、箕郷町東明屋、箕郷町松之沢、箕郷町矢原、箕郷町和田山、上大島町、上里見町、上室田町、神戸町、下里見町、下室田町、十文字町、白岩町、高浜町、中里見町、中室田町、榛名湖町、榛名山町、本郷町、三ツ子沢町、宮沢町、倉渕町岩氷、倉渕町川浦、倉渕町権田、倉渕町三ノ倉、倉渕町水沼,,群馬県/高崎市/箕郷町上芝,138.95917,36.38678,5.0,5.0
110.0,群馬県警察本部,群馬県,5.0,藤岡,フジオカ,藤岡警察署,0274-22-0110,3750024.0,,藤岡市,102091.0,藤岡市藤岡1683番地１,藤岡1683-1,"藤岡市,群馬県/藤岡市/藤岡/１６８３番地""",,,139.07790,36.24119,5.0,7.0
110.0,群馬県警察本部,群馬県,6.0,富岡,トミオカ,富岡警察署,0274-62-0110,3702316.0,,富岡市,102105.0,富岡市富岡1198番地,富岡1198,"富岡市,群馬県/富岡市/富岡/１１９８番地""",,,138.89603,36.25673,5.0,7.0
110.0,群馬県警察本部,群馬県,7.0,安中,アンナカ,安中警察署,027-381-0110,3790133.0,,安中市,102113.0,安中市原市707番地２,原市707-2,安中市,,群馬県/安中市/原市/７０７番地,138.86943,36.31584,5.0,7.0
110.0,群馬県警察本部,群馬県,8.0,伊勢崎,イセサキ,伊勢崎警察署,0270-26-0110,3720015.0,,伊勢崎市,102041.0,伊勢崎市鹿島町534番地１,鹿島町534-1,"伊勢崎市,群馬県/伊勢崎市/鹿島町/５３４番地""",,,139.20412,36.33606,5.0,7.0
110.0,群馬県警察本部,群馬県,9.0,太田,オオタ,太田警察署,0276-33-0110,3730063.0,,太田市,102059.0,太田市鳥山下町400番地５,鳥山下町400-5,太田市,,群馬県/太田市/鳥山下町/４００番地,139.35004,36.30917,5.0,7.0
110.0,群馬県警察本部,群馬県,10.0,大泉,オオイズミ,大泉警察署,0276-62-0110,3700514.0,邑楽郡,大泉町,105244.0,邑楽郡大泉町朝日二丁目27番１号,朝日2-27-1,邑楽郡の内　大泉町、千代田町、邑楽町,,群馬県/邑楽郡/大泉町/朝日/二丁目/２７番,139.43057,36.2563,5.0,7.0
110.0,群馬県警察本部,群馬県,11.0,館林,タテバヤシ,館林警察署,0276-75-0110,3740013.0,,館林市,102075.0,館林市赤生田町1828番地の２,赤生田町1828-2,"館林市,群馬県/館林市/赤生田町/１８２８番地""",,,139.56277,36.22609,5.0,7.0
110.0,群馬県警察本部,群馬県,12.0,桐生,キリュウ,桐生警察署,0277-43-0110,3760026.0,,桐生市,102032.0,桐生市清瀬町１番16号,清瀬町1-16,"桐生市 ,群馬県/桐生市/清瀬町/１番""",,,139.32668,36.40590,5.0,7.0
110.0,群馬県警察本部,群馬県,13.0,渋川,シブカワ,渋川警察署,0279-23-0110,3770006.0,,渋川市,102083.0,渋川市行幸田351番地1,行幸田351-1,"渋川市,群馬県/渋川市/行幸田/３５１番地""",,,139.00163,36.47122,5.0,7.0
110.0,群馬県警察本部,群馬県,14.0,沼田,ヌマタ,沼田警察署,0278-22-0110,3780051.0,,沼田市,102067.0,沼田市上原町1738番地１,上原町1738-1,"沼田市,群馬県/沼田市/上原町/１７３８番地""",,,139.06679,36.65192,5.0,7.0
110.0,群馬県警察本部,群馬県,15.0,吾妻,アガツマ,吾妻警察署,0279-68-0110,3770801.0,吾妻郡,東吾妻町,104299.0,吾妻郡東吾妻町大字原町21番地１,大字原町21-1,吾妻郡の内　中之条町、高山村、東吾妻町,,群馬県/吾妻郡/東吾妻町/原町/２１番地,138.83273,36.57837,5.0,7.0
110.0,群馬県警察本部,群馬県,16.0,長野原,ナガノハラ,長野原警察署,0279-82-0110,3771304.0,吾妻郡,長野原町,104248.0,吾妻郡長野原町大字長野原1520番地４,大字長野原1520-4,吾妻郡の内　長野原町、嬬恋村、草津町  ,,群馬県/吾妻郡/長野原町/大字長野原,138.64963,36.54422,5.0,5.0
120.0,埼玉県警察本部,埼玉県,1.0,浦和,ウラワ,浦和警察署,048-825-0110,3300061.0,,さいたま市浦和区,111074.0,さいたま市浦和区常盤四丁目11番21号,常盤4-11-21,"さいたま市浦和区の内　大原１〜５丁目、上木崎２〜８丁目、木崎１〜５丁目、岸町１〜７丁目、北浦和１〜５丁目、皇山町、駒場１・２丁目、神明１・２丁目、瀬ヶ崎１〜５丁目、大東１〜３丁目、高砂１〜４丁目、常盤１〜10丁目、仲町１〜４丁目、針ヶ谷１〜４丁目、東岸町、東高砂町、東仲町、前地１〜３丁目、大字三崎、元町１〜３丁目、本太１〜５丁目、領家１〜７丁目,埼玉県/さいたま市/浦和区/常盤/四丁目/１１番""",,,139.64786,35.86165,5.0,7.0
120.0,埼玉県警察本部,埼玉県,2.0,浦和東,ウラワヒガシ,浦和東警察署,048-712-0110,3360926.0,,さいたま市緑区,111091.0,さいたま市緑区東浦和七丁目42番地１,東浦和7-42-1,さいたま市緑区,,埼玉県/さいたま市/緑区/東浦和/七丁目/４２番,139.70145,35.87277,5.0,7.0
120.0,埼玉県警察本部,埼玉県,3.0,浦和西,ウラワニシ,浦和西警察署,048-854-0110,3380014.0,,さいたま市中央区,111058.0,さいたま市中央区上峰三丁目４番１号,上峰3-4-1,"さいたま市中央区の内　上峰１〜４丁目、円阿弥１〜７丁目、大戸１〜６丁目、上落合１〜９丁目、桜丘１・２丁目、大字下落合、下落合２〜７丁目、新中里１〜５丁目、鈴谷１〜９丁目、八王子１〜５丁目、本町西１〜６丁目、本町東１〜７丁目,埼玉県/さいたま市/中央区/上峰/三丁目/４番""",,,139.62074,35.87272,5.0,7.0
120.0,埼玉県警察本部,埼玉県,4.0,大宮,オオミヤ,大宮警察署,048-650-0110,3300835.0,,さいたま市大宮区,111031.0,さいたま市大宮区北袋町一丁目197番地７,北袋町1-197-7,"さいたま市北区,埼玉県/さいたま市/大宮区/北袋町/一丁目""",,,139.63867,35.89304,5.0,6.0
120.0,埼玉県警察本部,埼玉県,5.0,大宮東,オオミヤヒガシ,大宮東警察署,048-682-0110,3378501.0,,さいたま市見沼区,111040.0,さいたま市見沼区大字風渡野35番地１,大字風渡野35-1,さいたま市見沼区,,埼玉県/さいたま市/見沼区/風渡野/３５番地,139.6747,35.93639,5.0,7.0
120.0,埼玉県警察本部,埼玉県,6.0,大宮西,オオミヤニシ,大宮西警察署,048-625-0110,3310052.0,,さいたま市西区,111015.0,さいたま市西区三橋六丁目645番地,三橋6-645,"さいたま市西区,埼玉県/さいたま市/西区/三橋/六丁目/６４５番地""",,,139.59270,35.91778,5.0,7.0
120.0,埼玉県警察本部,埼玉県,7.0,蕨,ワラビ,蕨警察署,048-444-0110,3358533.0,,蕨市,112232.0,蕨市錦町一丁目12番21号,錦町1-12-21,"蕨市,埼玉県/蕨市/錦町/一丁目/１２番""",,,139.67798,35.82169,5.0,7.0
120.0,埼玉県警察本部,埼玉県,8.0,川口,カワグチ,川口警察署,048-253-0110,3320035.0,,川口市,112038.0,川口市西青木三丁目２番４号,西青木3-2-4,川口市の内　本町１〜４丁目、栄町１〜３丁目、幸町１〜３丁目、金山町、舟戸町、川口１〜６丁目、飯塚１〜４丁目、西川口１〜６丁目、仲町、飯原町、原町、宮町、南町１・２丁目、緑町、荒川町、並木元町、並木１〜４丁目、青木１〜５丁目、中青木１〜５丁目、西青木１〜５丁目、上青木１〜６丁目、上青木西１〜５丁目、上青木町４丁目、前上町、前川１〜４丁目、南前川１・２丁目、前川町３・４丁目、本前川１〜３丁目、朝日１〜６丁目、末広１〜３丁目、新井町、元郷１〜６丁目、弥平１〜４丁目、東領家１〜５丁目、領家１〜５丁目、河原町、在家町、柳崎１〜５丁目、北園町、柳根町、芝中田１・２丁目、芝新町、芝宮根町、芝高木１・２丁目、芝東町、芝１〜５丁目、芝樋ノ爪１・２丁目、芝下１〜３丁目、芝富士１・２丁目、芝園町、大字芝、芝西１・２丁目、芝塚原１・２丁目、大字伊刈、大字小谷場、大字安行領根岸（芝川左岸地域を除く。）,,埼玉県/川口市/西青木/三丁目/２番,139.71016,35.81763,5.0,7.0
120.0,埼玉県警察本部,埼玉県,9.0,武南,ブナン,武南警察署,048-286-0110,3340004.0,,川口市,112038.0,川口市大字辻1010番地の２,大字辻1010-2,川口市の内　大字安行領根岸（芝川左岸地域に限る。）、大字安行領在家、大字道合、大字神戸、大字木曽呂、大字東内野、大字源左衛門新田、大字石神、大字赤芝新田、大字西新井宿、大字新井宿、大字赤山、大字赤井、赤井１〜４丁目、大字東本郷、東本郷１・２丁目、本蓮１〜４丁目、大字蓮沼、江戸袋１・２丁目、江戸１〜３丁目、大字前野宿、大字東貝塚、大字大竹、大字峯、大字新堀、新堀町、大字榛松、榛松１〜３丁目、大字安行、大字安行吉岡、大字安行藤八、大字安行吉蔵、大字安行北谷、大字安行小山、大字安行西立野、大字安行原、大字安行領家、安行出羽１〜５丁目、大字安行慈林、大字戸塚、東川口１〜６丁目、戸塚１〜６丁目、戸塚東１〜４丁目、戸塚鋏町、戸塚境町、戸塚南１〜５丁目、大字藤兵衛新田、大字行衛、北原台１〜３丁目、大字差間、差間１〜３丁目、大字西立野、大字長蔵新田、長蔵１〜３丁目、大字久左衛門新田 、坂下町１〜４丁目、桜町１〜６丁目、大字里、大字辻、鳩ヶ谷本町１〜４丁目、大字前田、大字三ツ和、鳩ヶ谷緑町１・２丁目、南鳩ヶ谷１〜８丁目、八幡木１〜３丁目、三ツ和１〜３丁目,,埼玉県/川口市/辻/１０１０番地,139.73546,35.82866,5.0,7.0
120.0,埼玉県警察本部,埼玉県,10.0,朝霞,アサカ,朝霞警察署,048-465-0110,3510012.0,,朝霞市,112275.0,朝霞市栄町五丁目９番５号,栄町5-9-5,"朝霞市,埼玉県/朝霞市/栄町/五丁目/９番""",,,139.59363,35.78734,5.0,7.0
120.0,埼玉県警察本部,埼玉県,11.0,新座,ニイザ,新座警察署,048-482-0110,3520011.0,,新座市,112305.0,新座市野火止七丁目１番38号,野火止7-1-38,新座市,,埼玉県/新座市/野火止/七丁目/１番,139.56705,35.79813,5.0,7.0
120.0,埼玉県警察本部,埼玉県,12.0,草加,ソウカ,草加警察署,048-943-0110,3400044.0,,草加市,112216.0,草加市花栗三丁目２番23号,花栗3-2-23,"草加市,埼玉県/草加市/花栗/三丁目/２番""",,,139.78957,35.83699,5.0,7.0
120.0,埼玉県警察本部,埼玉県,13.0,上尾,アゲオ,上尾警察署,048-773-0110,3620014.0,,上尾市,112194.0,上尾市本町五丁目１番１号,本町5-1-1,"上尾市,埼玉県/上尾市/本町/五丁目/１番""",,,139.58951,35.98072,5.0,7.0
120.0,埼玉県警察本部,埼玉県,14.0,鴻巣,コウノス,鴻巣警察署,048-543-0110,3650039.0,,鴻巣市,112178.0,鴻巣市東四丁目１番３号,東4-1-3,"鴻巣市,埼玉県/鴻巣市/東/四丁目/１番""",,,139.51677,36.06404,5.0,7.0
120.0,埼玉県警察本部,埼玉県,15.0,川越,カワゴエ,川越警察署,049-224-0110,3500032.0,,川越市,112011.0,川越市大字大仙波410番地１,大字大仙波410-1,川越市,,埼玉県/川越市/大仙波/４１０番地,139.49945,35.91176,5.0,7.0
120.0,埼玉県警察本部,埼玉県,16.0,東入間,ヒガシイルマ,東入間警察署,049-269-0110,3560056.0,,ふじみ野市,112453.0,ふじみ野市うれし野一丁目４番１号,うれし野1-4-1,"富士見市,埼玉県/ふじみ野市/うれし野/一丁目/４番""",,,139.51888,35.85497,5.0,7.0
120.0,埼玉県警察本部,埼玉県,17.0,所沢,トコロザワ,所沢警察署,04-2996-0110,3590042.0,,所沢市,112089.0,所沢市並木一丁目６番地の１,並木1-6-1,所沢市,,埼玉県/所沢市/並木/一丁目/６番,139.47116,35.8004,5.0,7.0
120.0,埼玉県警察本部,埼玉県,18.0,狭山,サヤマ,狭山警察署,04-2953-0110,3501324.0,,狭山市,112151.0,狭山市稲荷山二丁目５番地の１,稲荷山2-5-1,"狭山市,埼玉県/狭山市/稲荷山/二丁目/５番地""",,,139.39548,35.84225,5.0,7.0
120.0,埼玉県警察本部,埼玉県,19.0,西入間,ニシイルマ,西入間警察署,049-284-0110,3500215.0,,坂戸市,112399.0,坂戸市関間二丁目４番17号,関間2-4-17,"坂戸市,埼玉県/坂戸市/関間/二丁目/４番""",,,139.39871,35.95311,5.0,7.0
120.0,埼玉県警察本部,埼玉県,20.0,飯能,ハンノウ,飯能警察署,042-972-0110,3570021.0,,飯能市,112097.0,飯能市大字双柳531番地,大字双柳531,"飯能市,埼玉県/飯能市/双柳/５３１番地""",,,139.33554,35.85751,5.0,7.0
120.0,埼玉県警察本部,埼玉県,21.0,東松山,ヒガシマツヤマ,東松山警察署,0493-25-0110,3550073.0,,東松山市,112127.0,東松山市大字上野本1117番地１,大字上野本1117-1,"東松山市,埼玉県/東松山市/上野本/１１１７番地""",,,139.40399,36.02398,5.0,7.0
120.0,埼玉県警察本部,埼玉県,22.0,小川,オガワ,小川警察署,0493-74-0110,3550321.0,比企郡,小川町,113433.0,比企郡小川町大字小川344番地,大字小川344,"比企郡の内　小川町、嵐山町、ときがわ町,埼玉県/比企郡/小川町/小川/３４４番地""",,,139.26543,36.05418,5.0,7.0
120.0,埼玉県警察本部,埼玉県,23.0,秩父,チチブ,秩父警察署,0494-24-0110,3680024.0,,秩父市,112071.0,秩父市上宮地町29番２号,上宮地町29-2,"秩父市の内　日野田町１・２丁目、野坂町１・２丁目、熊木町、上町１〜３丁目、中町、本町、宮側町、番場町、上野町、東町、道生町、中村町１〜４丁目、近戸町、桜木町、金室町、永田町、柳田町、阿保町、大畑町、滝の上町、上宮地町、中宮地町、下宮地町、相生町、大宮、別所、寺尾、蒔田、田村、大野原、黒谷、久那、山田、栃谷、定峰、太田、伊古田、品沢、堀切、小柱、上影森、下影森、浦山、みどりが丘、和泉町、大滝、中津川、三峰、荒川久那、荒川上田野、荒川日野、荒川小野原、荒川白久、荒川贄川 ,埼玉県/秩父市/上宮地町/２９番""",,,139.09058,36.00103,5.0,7.0
