都道府県名,警察署名称,交番・駐在所頭名,交番・駐在所頭名（フリガナ）,交番・駐在所の別,名称,【名称】○○警察署＋■■交番、△△駐在所,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,LocName,Longitude,Latitude,isTrustful,iLvl
栃木県,那珂川警察署,三輪,ミワ,駐在所,三輪駐在所,那珂川警察署三輪駐在所,0287-96-3683,3240502,那須郡,那珂川町,94111,那珂川町三輪523-2,三輪523-2,栃木県/那須郡/那珂川町/三輪,140.09465,36.75605,5,5
栃木県,那珂川警察署,小川,オガワ,駐在所,小川駐在所,那珂川警察署小川駐在所,0287-96-2064,3240501,那須郡,那珂川町,94111,那珂川町小川2366-2,小川2366-2,栃木県/那須郡/那珂川町/小川,140.12680,36.76577,5,5
群馬県,前橋警察署,前橋中央,マエバシチュウオウ,交番,前橋中央交番,前橋警察署前橋中央交番,027-231-8342,3710022,,前橋市,102016,前橋市千代田町4-3-15,千代田町4-3-15,群馬県/前橋市/千代田町/四丁目/３番,139.07100,36.39082,5,7
群馬県,前橋警察署,駅前,エキマエ,交番,駅前交番,前橋警察署駅前交番,027-224-5970,3710024,,前橋市,102016,前橋市表町2-29-27,表町2-29-27,群馬県/前橋市/表町/二丁目/２９番,139.07315,36.38363,5,7
群馬県,前橋警察署,住吉町,スミヨシチョウ,交番,住吉町交番,前橋警察署住吉町交番,027-232-1550,3710021,,前橋市,102016,前橋市住吉町1-16-1,住吉町1-16-1,群馬県/前橋市/住吉町/一丁目/１６番,139.06964,36.39818,5,7
群馬県,前橋警察署,なんきつ,ナンキツ,交番,なんきつ交番,前橋警察署なんきつ交番,027-234-1600,3710031,,前橋市,102016,前橋市下小出町3-17-1,下小出町3-17-1,群馬県/前橋市/下小出町/三丁目/１７番,139.06259,36.41627,5,7
群馬県,前橋警察署,新前橋,シンマエバシ,交番,新前橋交番,前橋警察署新前橋交番,027-252-6054,3710843,,前橋市,102016,前橋市新前橋町24-1,新前橋町24-1,群馬県/前橋市/新前橋町/２４番地,139.04762,36.37876,5,7
群馬県,前橋警察署,大友町,オオドモマチ,交番,大友町交番,前橋警察署大友町交番,027-251-8181,3710847,,前橋市,102016,前橋市大友町1-5-19,大友町1-5-19,群馬県/前橋市/大友町/一丁目/５番,139.04634,36.38640,5,7
群馬県,前橋東警察署,天川大島町,アマガワオオシママチ,交番,天川大島町交番,前橋東警察署天川大島町交番,027-263-4420,3792154,,前橋市,102016,前橋市天川大島町1421,天川大島町1421,群馬県/前橋市/天川大島町/１４２１番地,139.10570,36.36859,5,7
群馬県,前橋東警察署,朝日町,アサヒチョウ,交番,朝日町交番,前橋東警察署朝日町交番,027-243-5263,3710014,,前橋市,102016,前橋市朝日町4-36-11,朝日町4-36-11,群馬県/前橋市/朝日町/四丁目,139.09088,36.38349,5,6
群馬県,前橋東警察署,西片貝町,ニシカタカイマチ,交番,西片貝町交番,前橋東警察署西片貝町交番,027-233-8769,3710013,,前橋市,102016,前橋市西片貝町1-315-6,西片貝町1-315-6,群馬県/前橋市/西片貝町/一丁目/３１５番地,139.09584,36.39538,5,7
群馬県,前橋東警察署,駒形町,コマガタマチ,交番,駒形町交番,前橋東警察署駒形町交番,027-266-0204,3792122,,前橋市,102016,前橋市駒形町1543-2,駒形町1543-2,群馬県/前橋市/駒形町/１５４３番地,139.12991,36.35012,5,7
群馬県,前橋東警察署,大胡,オオゴ,交番,大胡交番,前橋東警察署大胡交番,027-283-0110,3710221,,前橋市,102016,前橋市樋越町75,樋越町75,群馬県/前橋市/樋越町/７５番地,139.17656,36.41253,5,7
群馬県,前橋東警察署,前橋南,マエバシミナミ,交番,前橋南交番,前橋東警察署前橋南交番,027-265-2856,3792141,,前橋市,102016,前橋市鶴光路町43-1,鶴光路町43-1,群馬県/前橋市/鶴光路町/４３番地,139.09467,36.33664,5,7
群馬県,高崎警察署,問屋町,トンヤマチ,交番,問屋町交番,高崎警察署問屋町交番,027-361-8323,3700006,,高崎市,102024,高崎市問屋町2-10-2,問屋町2-10-2,群馬県/高崎市/問屋町/二丁目/１０番,139.01155,36.34950,5,7
群馬県,高崎警察署,飯塚町,イイヅカマチ,交番,飯塚町交番,高崎警察署飯塚町交番,027-362-3341,3700069,,高崎市,102024,高崎市飯塚町222-4,飯塚町222-4,群馬県/高崎市/飯塚町/２２２番地,138.99989,36.34527,5,7
群馬県,高崎警察署,柳通り,ヤナギドオリ,交番,柳通り交番,高崎警察署柳通り交番,027-323-6071,3700815,,高崎市,102024,高崎市柳川町22-4,柳川町22-4,群馬県/高崎市/柳川町/２２番地,139.00423,36.32756,5,7
群馬県,高崎警察署,高崎駅東,タカサキエキヒガシ,交番,高崎駅東交番,高崎警察署高崎駅東交番,027-325-6178,3700841,,高崎市,102024,高崎市栄町245-2,栄町245-2,群馬県/高崎市/栄町,139.01591,36.32088,5,5
群馬県,高崎警察署,高崎駅西,タカサキエキニシ,交番,高崎駅西交番,高崎警察署高崎駅西交番,027-323-1942,3700849,,高崎市,102024,高崎市八島町128-１4,八島町128-１4,群馬県/高崎市/八島町,139.01120,36.32185,5,5
群馬県,高崎警察署,片岡,カタオカ,交番,片岡交番,高崎警察署片岡交番,027-322-0058,3700864,,高崎市,102024,高崎市石原町1475,石原町1475,群馬県/高崎市/石原町,138.99585,36.30572,5,5
群馬県,高崎警察署,高関町,タカゼキチョウ,交番,高関町交番,高崎警察署高関町交番,027-323-9317,3700043,,高崎市,102024,高崎市高関町143,高関町143,群馬県/高崎市/高関町/１４３番地,139.02518,36.32412,5,7
群馬県,高崎警察署,西島町,ニシジママチ,交番,西島町交番,高崎警察署西島町交番,027-352-1110,3700017,,高崎市,102024,高崎市西島町83-1,西島町83-1,群馬県/高崎市/西島町,139.04752,36.34226,5,5
群馬県,高崎警察署,倉賀野町,クラガノマチ,交番,倉賀野町交番,高崎警察署倉賀野町交番,027-346-2309,3701201,,高崎市,102024,高崎市倉賀野町1784-4,倉賀野町1784-４,群馬県/高崎市/倉賀野町/１７８４番地,139.04926,36.30155,5,7
群馬県,高崎警察署,新町,シンマチ,交番,新町交番,高崎警察署新町交番,0274-42-1142,3701301,,高崎市,102024,高崎市新町1222-1,新町1222-1,群馬県/高崎市/あら町/１２２２番地,139.11444,36.26968,5,7
群馬県,高崎警察署,吉井町,ヨシイマチ,交番,吉井町交番,高崎警察署吉井町交番,027-387-3555,3702132,,高崎市,102024,高崎市吉井町吉井乙90,吉井町吉井乙90,群馬県/高崎市/吉井町吉井/乙１００３番地,138.98528,36.26342,4,7
群馬県,高崎北警察署,榛名,ハルナ,交番,榛名交番,高崎北警察署榛名交番,027-374-1263,3703342,,高崎市,102024,高崎市下室田町1153-2,下室田町1153-2,群馬県/高崎市/下室田町/１１５３番地,138.88361,36.38584,5,7
群馬県,高崎北警察署,群馬,グンマ,交番,群馬交番,高崎北警察署群馬交番,027-373-1613,3703531,,高崎市,102024,高崎市足門町818-1,足門町818-1,群馬県/高崎市/足門町/８１８番地,138.99591,36.39612,5,7
群馬県,藤岡警察署,藤岡,フジオカ,交番,藤岡交番,藤岡警察署藤岡交番,0274-23-0191,3750024,,藤岡市,102091,藤岡市藤岡394-1,藤岡394-1,群馬県/藤岡市/藤岡/３９４番地,139.08217,36.24733,5,7
群馬県,藤岡警察署,小野,オノ,交番,小野交番,藤岡警察署小野交番,0274-23-0190,3750005,,藤岡市,102091,藤岡市中921-1,中921-1,群馬県/藤岡市/中/９２１番地,139.07486,36.27523,5,7
群馬県,富岡警察署,富岡中央,トミオカチュウオウ,交番,富岡中央交番,富岡警察署富岡中央交番,0274-64-0283,3702343,,富岡市,102105,富岡市七日市289-1,七日市289-1,群馬県/富岡市/七日市/２８９番地,138.88013,36.26485,5,7
群馬県,富岡警察署,下仁田,シモニタ,交番,下仁田交番,富岡警察署下仁田交番,0274-82-0110,3702601,甘楽郡,下仁田町,103829,下仁田町大字下仁田688-1,大字下仁田688-1,群馬県/甘楽郡/下仁田町/下仁田/６８８番地,138.78870,36.21263,5,7
群馬県,安中警察署,安中,アンナカ,交番,安中交番,安中警察署安中交番,027-381-0499,3790111,,安中市,102113,安中市板鼻2200-11,板鼻2200-11,群馬県/安中市/板鼻/２２００番地,138.93236,36.33877,5,7
群馬県,安中警察署,松井田,マツイダ,交番,松井田交番,安中警察署松井田交番,027-393-0110,3790221,,安中市,102113,安中市松井田町新堀1111,松井田町新堀1111,群馬県/安中市/松井田町新堀/１１１１番地,138.78694,36.31993,5,7
群馬県,伊勢崎警察署,駅前,エキマエ,交番,駅前交番,伊勢崎警察署駅前交番,0270-23-1385,3720055,,伊勢崎市,102041,伊勢崎市曲輪町6-12,曲輪町6-12,群馬県/伊勢崎市/曲輪町/６番,139.19434,36.32609,5,7
群馬県,伊勢崎警察署,宮前町,ミヤマエチョウ,交番,宮前町交番,伊勢崎警察署宮前町交番,0270-26-0348,3720026,,伊勢崎市,102041,伊勢崎市宮前町41,宮前町41,群馬県/伊勢崎市/宮前町,139.20750,36.32361,5,5
群馬県,伊勢崎警察署,いせさき大橋,イセサキオオハシ,交番,いせさき大橋交番,伊勢崎警察署いせさき大橋交番,0270-24-3376,3720034,,伊勢崎市,102041,伊勢崎市茂呂町1-422-6,茂呂町1-422-6,群馬県/伊勢崎市/茂呂町/一丁目/４２２番地,139.19766,36.30822,5,7
群馬県,伊勢崎警察署,八斗島町,ヤッタジママチ,交番,八斗島町交番,伊勢崎警察署八斗島町交番,0270-32-2957,3720827,,伊勢崎市,102041,伊勢崎市八斗島町139,八斗島町139,群馬県/伊勢崎市/八斗島町/１３９番地,139.19177,36.27242,5,7
群馬県,伊勢崎警察署,あずま,アズマ,交番,あずま交番,伊勢崎警察署あずま交番,0270-62-0145,3792221,,伊勢崎市,102041,伊勢崎市国定町2-1795-1,国定町2-1795-1,群馬県/伊勢崎市/国定町/二丁目/１７９５番地,139.24385,36.35867,5,7
群馬県,伊勢崎警察署,みやこ,ミヤコ,交番,みやこ交番,伊勢崎警察署みやこ交番,0270-21-0505,3720801,,伊勢崎市,102041,伊勢崎市宮子町3426-2,宮子町3426-2,群馬県/伊勢崎市/宮子町/３４２６番地,139.16080,36.33277,5,7
群馬県,伊勢崎警察署,玉村町,タマムラマチ,交番,玉村町交番,伊勢崎警察署玉村町交番,0270-65-2052,3701105,佐波郡,玉村町,104647,玉村町大字福島271-1,大字福島271-1,群馬県/佐波郡/玉村町/福島/２７１番地,139.12018,36.30675,5,7
群馬県,伊勢崎警察署,境,サカイ,交番,境交番,伊勢崎警察署境交番,0270-74-0110,3700115,,伊勢崎市,102041,伊勢崎市境美原15-5,境美原15-5,群馬県/伊勢崎市/境美原/１５番,139.26210,36.27979,5,7
群馬県,太田警察署,駅前,エキマエ,交番,駅前交番,太田警察署駅前交番,0276-45-6000,3730026,,太田市,102059,太田市東本町16-4,東本町16-4,群馬県/太田市/東本町/１６番,139.38049,36.29426,5,7
群馬県,太田警察署,東長岡町,ヒガシナガオカチョウ,交番,東長岡町交番,太田警察署東長岡町交番,0276-46-0054,3730812,,太田市,102059,太田市東長岡町1796-5,東長岡町1796-5,群馬県/太田市/東長岡町/１７９６番地,139.39832,36.30101,5,7
群馬県,太田警察署,太田中央,オオタチュウオウ,交番,太田中央交番,太田警察署太田中央交番,0276-45-3383,3730851,,太田市,102059,太田市飯田町1315-1,飯田町1315-1,群馬県/太田市/飯田町/１３１５番地,139.37941,36.29237,5,7
群馬県,太田警察署,宝泉,ホウセン,交番,宝泉交番,太田警察署宝泉交番,0276-31-5602,3730036,,太田市,102059,太田市由良町896-3,由良町896-3,群馬県/太田市/由良町/８９６番地,139.34564,36.29145,5,7
群馬県,太田警察署,高林,タカバヤシ,交番,高林交番,太田警察署高林交番,0276-38-1981,3730825,,太田市,102059,太田市高林東町1794,高林東町1794,群馬県/太田市/高林東町,139.37515,36.25752,5,5
群馬県,太田警察署,尾島,オジマ,交番,尾島交番,太田警察署尾島交番,0276-52-0069,3700401,,太田市,102059,太田市尾島町436-1,尾島町436-1,群馬県/太田市/尾島町/４３６番地,139.31908,36.25915,5,7
群馬県,太田警察署,新田,ニッタ,交番,新田交番,太田警察署新田交番,0276-57-4810,3700341,,太田市,102059,太田市新田金井町607,新田金井町607,群馬県/太田市/新田金井町/６０７番地,139.29559,36.29940,5,7
群馬県,太田警察署,藪塚本町,ヤブヅカホンマチ,交番,藪塚本町交番,太田警察署藪塚本町交番,0277-78-3232,3792304,,太田市,102059,太田市大原町638-66,大原町638-66,群馬県/太田市/大原町/６３８番地,139.29189,36.35780,5,7
群馬県,大泉警察署,いずみ,イズミ,交番,いずみ交番,大泉警察署いずみ交番,0276-63-6669,3700535,邑楽郡,大泉町,105244,大泉町大字寄木戸614-1,大字寄木戸614-1,群馬県/邑楽郡/大泉町/寄木戸/６１４番地,139.39224,36.24860,5,7
群馬県,大泉警察署,西小泉駅前,ニシコイズミエキマエ,交番,西小泉駅前交番,大泉警察署西小泉駅前交番,0276-63-8110,3700517,邑楽郡,大泉町,105244,大泉町西小泉3-20-11,西小泉3-20-11,群馬県/邑楽郡/大泉町/西小泉/三丁目/２０番,139.40800,36.25703,5,7
群馬県,館林警察署,駅前,エキマエ,交番,駅前交番,館林警察署駅前交番,0276-73-7980,3740024,,館林市,102075,館林市本町2-1-1,本町2-1-1,群馬県/館林市/本町/二丁目/１番,139.52824,36.24608,5,7
群馬県,館林警察署,緑町,ミドリチョウ,交番,緑町交番,館林警察署緑町交番,0276-74-6736,3740025,,館林市,102075,館林市緑町2-15-4,緑町2-15-4,群馬県/館林市/緑町/二丁目/１５番,139.53645,36.23763,5,7
群馬県,館林警察署,朝日野,アサヒノ,交番,朝日野交番,館林警察署朝日野交番,0276-82-1586,3740112,邑楽郡,板倉町,105210,板倉町朝日野1-5-6,朝日野1-5-6,群馬県/邑楽郡/板倉町/朝日野/一丁目/５番,139.64622,36.22211,5,7
群馬県,館林警察署,近藤町,コンドウチョウ,交番,近藤町交番,館林警察署近藤町交番,0276-73-7915,3740042,,館林市,102075,館林市近藤町35-1,近藤町35-1,群馬県/館林市/近藤町,139.50233,36.23627,5,5
群馬県,桐生警察署,駅前,エキマエ,交番,駅前交番,桐生警察署駅前交番,0277-22-3250,3760046,,桐生市,102032,桐生市宮前町2-10-1,宮前町2-10-1,群馬県/桐生市/宮前町/二丁目/１０番,139.33209,36.41195,5,7
群馬県,桐生警察署,境野町,サカイノマチ,交番,境野町交番,桐生警察署境野町交番,0277-43-6987,3760002,,桐生市,102032,桐生市境野町1-1273-1,境野町1-1273-1,群馬県/桐生市/境野町/一丁目/１２７３番地,139.34595,36.39391,5,7
群馬県,桐生警察署,東,ヒガシ,交番,東交番,桐生警察署東交番,0277-43-6988,3760034,,桐生市,102032,桐生市東3-3-26,東3-3-26,群馬県/桐生市/東/三丁目/３番,139.35016,36.41253,5,7
群馬県,桐生警察署,相生町,アイオイチョウ,交番,相生町交番,桐生警察署相生町交番,0277-52-9620,3760011,,桐生市,102032,桐生市相生町2-282-2,相生町2-282-2,群馬県/桐生市/相生町/二丁目/２８２番地,139.31310,36.41389,5,7
群馬県,桐生警察署,広沢町,ヒロサワチョウ,交番,広沢町交番,桐生警察署広沢町交番,0277-53-7530,3760013,,桐生市,102032,桐生市広沢町4-1882-1,広沢町4-1882-1,群馬県/桐生市/広沢町/四丁目/１８８２番地,139.33974,36.38076,5,7
群馬県,桐生警察署,笠懸町,カサカケチョウ,交番,笠懸町交番,桐生警察署笠懸町交番,0277-76-2218,3792311,,みどり市,102121,みどり市笠懸町阿左美1483-6,笠懸町阿左美1483-6,群馬県/みどり市/笠懸町阿左美/１４８３番地,139.29790,36.39286,5,7
群馬県,桐生警察署,赤城駅前,アカギエキマエ,交番,赤城駅前交番,桐生警察署赤城駅前交番,0277-73-0303,3760101,,みどり市,102121,みどり市大間々町大間々2394-5,大間々町大間々2394-5,群馬県/みどり市/大間々町大間々/２３９４番地,139.27750,36.42647,5,7
群馬県,渋川警察署,駅前,エキマエ,交番,駅前交番,渋川警察署駅前交番,0279-23-3756,3770008,,渋川市,102083,渋川市渋川1689-3,渋川1689-3,群馬県/渋川市/渋川/１６８９番地,139.00850,36.49088,5,7
群馬県,渋川警察署,有馬,アリマ,交番,有馬交番,渋川警察署有馬交番,0279-24-2522,3770005,,渋川市,102083,渋川市有馬167-2,有馬167-2,群馬県/渋川市/有馬/１６７番地,139.00391,36.47413,5,7
群馬県,渋川警察署,伊香保町,イカホマチ,交番,伊香保町交番,渋川警察署伊香保町交番,0279-72-5454,3770102,,渋川市,102083,渋川市伊香保町伊香保94-2,伊香保町伊香保94-2,群馬県/渋川市/伊香保町伊香保/９４番地,138.91762,36.49910,5,7
群馬県,渋川警察署,吉岡町,ヨシオカマチ,交番,吉岡町交番,渋川警察署吉岡町交番,0279-54-2301,3703604,北群馬郡,吉岡町,103454,吉岡町大字南下1390-1,大字南下1390-1,群馬県/北群馬郡/吉岡町/南下/１３９０番地,139.00816,36.44565,5,7
群馬県,渋川警察署,吹屋,フキヤ,交番,吹屋交番,渋川警察署吹屋交番,0279-25-0950,3770203,,渋川市,102083,渋川市吹屋660-67,渋川市吹屋660-67,群馬県/渋川市/吹屋/６６０番地,139.00822,36.52126,5,7
